,nameModel,trial_optimizacion_bayesiana,Step_validacion,time,MSE,RMSE,MAE,MAPE
0,ELM_sigm_480.0,1,1,0.18243718147277832,4.6236611904900915,9.318880882794785,2.150270027343099,1.617695481907129
1,ELM_sigm_480.0,1,2,0.15804266929626465,3.8261599170905445,12.700637536734463,1.9560572376826155,1.5468627504077257
2,ELM_sigm_480.0,1,3,0.031020164489746094,4.6274404095148345,10.371038854876979,2.151148625621864,1.6516523291039282
3,ELM_sigm_480.0,1,4,0.0361173152923584,1.3891950123847912,5.2169979366756225,1.1786411720217445,0.9036000442551221
4,ELM_sigm_480.0,1,5,0.044808149337768555,0.9001766264314592,4.078448776515067,0.9487763837867483,0.725973463686008
5,ELM_sigm_340.0,2,1,0.11204147338867188,2.9611403791740227,7.25878770928558,1.720796437459708,1.3194538978550132
6,ELM_sigm_340.0,2,2,0.015014171600341797,9.868351479309016,16.067131758212923,3.141393238566133,2.3567455269841227
7,ELM_sigm_340.0,2,3,0.02695178985595703,1.9381567552827563,7.026479777730638,1.3921769841808032,1.1136530633064061
8,ELM_sigm_340.0,2,4,0.024645328521728516,1.0626003517327787,4.443501526772019,1.030825082995548,0.8169140094255508
9,ELM_sigm_340.0,2,5,0.030942440032958984,0.8423185914652049,3.5564801883395494,0.9177791626885005,0.6586515424011784
10,ELM_sigm_428.0,3,1,0.10797548294067383,9.167452259196985,16.82361549159479,3.0277800876544823,2.414091923322047
11,ELM_sigm_428.0,3,2,0.11136126518249512,6.983226246210374,14.017529668151958,2.6425794682866917,2.0271130979353362
12,ELM_sigm_428.0,3,3,0.0193026065826416,3.3915142556432647,9.435776006196386,1.8416064334279636,1.424134617929023
13,ELM_sigm_428.0,3,4,0.031438350677490234,1.5957176257216468,7.286482093143915,1.2632171728256574,1.013999616720616
14,ELM_sigm_428.0,3,5,0.04237484931945801,0.8971002439324344,3.910700734367513,0.9471537593930747,0.7139149853322353
15,ELM_tanh_456.0,4,1,0.14268851280212402,9.737837997650297,19.155583925528067,3.1205509125233477,2.4134947316617774
16,ELM_tanh_456.0,4,2,0.13551783561706543,5.585422985421601,11.754545169162272,2.363349949842723,1.8769475874332249
17,ELM_tanh_456.0,4,3,0.039650678634643555,2.40374578363243,7.970855235733383,1.550401813605889,1.2454245555351122
18,ELM_tanh_456.0,4,4,0.04489755630493164,1.466247222141349,5.81798016592114,1.210886956797103,0.9685505093511775
19,ELM_tanh_456.0,4,5,0.08529949188232422,0.948172069465115,4.232022395455104,0.9737412743974218,0.7772787326972803
20,ELM_tanh_442.0,5,1,0.1368858814239502,12.597209339272784,15.981068878546582,3.5492547582940257,2.7417947031014864
21,ELM_tanh_442.0,5,2,0.14331746101379395,5.812798146613723,11.361648745456007,2.410974522182622,1.879234870654299
22,ELM_tanh_442.0,5,3,0.03462696075439453,3.0842514912220245,8.929231145845357,1.756203715752254,1.4247080163600234
23,ELM_tanh_442.0,5,4,0.06916308403015137,1.051956644798732,4.683052431166386,1.025649377125893,0.8013586323564974
24,ELM_tanh_442.0,5,5,0.07846260070800781,1.1019340884537774,4.193141361077202,1.0497304837213108,0.8088760104875379
25,ELM_tanh_278.0,6,1,0.07007312774658203,2.8927878330461896,10.19367650023569,1.7008197532502347,1.2842013347518308
26,ELM_tanh_278.0,6,2,0.022446870803833008,2.8006372183163064,8.74952133723575,1.6735104476268758,1.3179588735334433
27,ELM_tanh_278.0,6,3,0.030569791793823242,1.0445836207208288,4.965416694624422,1.0220487369596563,0.8033825205684898
28,ELM_tanh_278.0,6,4,0.04098629951477051,0.9203641672293779,4.6527924551967725,0.9593561211715792,0.735618524075984
29,ELM_tanh_278.0,6,5,0.04599118232727051,0.5962610626028347,2.958671296369328,0.7721794238406219,0.5901275058400687
30,ELM_tanh_184.0,7,1,0.01018381118774414,29.156996968462977,30.653605652568416,5.399721934365044,4.284720326943465
31,ELM_tanh_184.0,7,2,0.013413429260253906,1.7247761913870006,7.68280807824243,1.3133073484097317,1.028203463794989
32,ELM_tanh_184.0,7,3,0.019503355026245117,0.8610668020649974,4.1123769346071,0.9279368524123812,0.741315613570052
33,ELM_tanh_184.0,7,4,0.02469038963317871,0.6478539247555566,3.018009409824101,0.8048937350703859,0.6195023420269963
34,ELM_tanh_184.0,7,5,0.030369997024536133,0.5460492670050263,2.7225613205105708,0.7389514645800672,0.5515452694883948
35,ELM_tanh_242.0,8,1,0.09326553344726562,6.327368168129353,11.724034218076275,2.5154260410772076,1.986780098384475
36,ELM_tanh_242.0,8,2,0.012089014053344727,2.9837201237206954,7.907126674492877,1.7273448189984233,1.418386590719755
37,ELM_tanh_242.0,8,3,0.015125513076782227,1.2086353701560455,4.718402783706477,1.0993795387199297,0.875053218757843
38,ELM_tanh_242.0,8,4,0.01969003677368164,0.7163168004665408,3.3578741798057887,0.8463550085316095,0.6324847569440103
39,ELM_tanh_242.0,8,5,0.024506807327270508,0.5454667207696307,2.8739883064861402,0.7385571885572779,0.5635851650864864
40,ELM_tanh_136.0,9,1,0.004372358322143555,4.618034550576689,8.992163105487064,2.1489612724701876,1.6504179563485186
41,ELM_tanh_136.0,9,2,0.005389213562011719,1.096396116505144,5.642595039294101,1.0470893545945084,0.8129948527345308
42,ELM_tanh_136.0,9,3,0.00839996337890625,0.6027489358595938,4.254169722724597,0.7763690719365332,0.6228219028794184
43,ELM_tanh_136.0,9,4,0.00933074951171875,0.606332890382225,3.1745184033490843,0.7786738022960739,0.5797906820719158
