,nameModel,trial_optimizacion_bayesiana,Step_validacion,time,MSE,RMSE,MAE,MAPE
0,LSTM_CE_800_40.0_1.0_380.0_0.52_adam_4.8598300339342105e-05,1,1,20.159749269485474,0.4632713496685028,0.6806403994560242,0.5218140482902527,302.6840515136719
1,LSTM_CE_800_40.0_1.0_380.0_0.52_adam_4.8598300339342105e-05,1,2,12.26684021949768,0.4537002444267273,0.6735727190971375,0.511542797088623,289.84149169921875
2,LSTM_CE_800_40.0_1.0_380.0_0.52_adam_4.8598300339342105e-05,1,3,16.826152563095093,0.43768635392189026,0.6615786552429199,0.5006614327430725,283.7091979980469
3,LSTM_CE_800_40.0_1.0_380.0_0.52_adam_4.8598300339342105e-05,1,4,8.142224073410034,0.40183985233306885,0.6339083909988403,0.4751308560371399,234.0437774658203
4,LSTM_CE_800_40.0_1.0_380.0_0.52_adam_4.8598300339342105e-05,1,5,17.816564559936523,0.38364455103874207,0.6193904280662537,0.4580041766166687,225.9083709716797
5,LSTM_CE_800_20.0_2.0_360.0_0.64_adam_1.7516546191835812e-05,2,1,30.224109888076782,0.46612420678138733,0.682732880115509,0.5207660794258118,305.4835510253906
6,LSTM_CE_800_20.0_2.0_360.0_0.64_adam_1.7516546191835812e-05,2,2,20.769078016281128,0.4222612977027893,0.6498163342475891,0.4889829456806183,235.7466583251953
7,LSTM_CE_800_20.0_2.0_360.0_0.64_adam_1.7516546191835812e-05,2,3,51.055574893951416,0.4421789050102234,0.6649653315544128,0.5009182691574097,286.8346252441406
8,LSTM_CE_800_20.0_2.0_360.0_0.64_adam_1.7516546191835812e-05,2,4,18.154785633087158,0.3946734070777893,0.6282303929328918,0.4659214913845062,233.3714599609375
9,LSTM_CE_800_20.0_2.0_360.0_0.64_adam_1.7516546191835812e-05,2,5,55.34729599952698,0.38368940353393555,0.6194266676902771,0.4593566954135895,229.5419158935547
