,nameModel,trial_optimizacion_bayesiana,Step_validacion,time,MSE,RMSE,MAE,MAPE
158,MLP_CE_32_4_800_10.0_3.0_192.0_0.63_adam_2.2334668114988288e-05,32,4,16.962356090545654,0.3990398943424225,0.6316960453987122,0.47748005390167236,178.0656280517578
159,MLP_CE_32_5_800_10.0_3.0_192.0_0.63_adam_2.2334668114988288e-05,32,5,38.936283588409424,0.4054768979549408,0.6367706656455994,0.483641654253006,194.31988525390625
160,MLP_CE_33_1_800_40.0_3.0_96.0_0.7_adam_3.7209195026579754e-05,33,1,17.84560799598694,0.46480825543403625,0.6817684769630432,0.5316808223724365,233.29898071289062
161,MLP_CE_33_2_800_40.0_3.0_96.0_0.7_adam_3.7209195026579754e-05,33,2,20.449822187423706,0.4818134009838104,0.6941277980804443,0.5411424040794373,174.5406494140625
162,MLP_CE_33_3_800_40.0_3.0_96.0_0.7_adam_3.7209195026579754e-05,33,3,8.452861547470093,0.46926382184028625,0.6850283145904541,0.5316269993782043,211.9200439453125
163,MLP_CE_33_4_800_40.0_3.0_96.0_0.7_adam_3.7209195026579754e-05,33,4,11.450921535491943,0.4641406536102295,0.6812787055969238,0.5301004648208618,203.74752807617188
164,MLP_CE_33_5_800_40.0_3.0_96.0_0.7_adam_3.7209195026579754e-05,33,5,13.723722696304321,0.4557648301124573,0.6751035451889038,0.5205065011978149,178.0906982421875
165,MLP_CE_34_1_800_20.0_3.0_256.0_0.56_adam_3.294660839632189e-05,34,1,10.282863855361938,0.47994887828826904,0.6927834153175354,0.5390783548355103,303.4508361816406
166,MLP_CE_34_2_800_20.0_3.0_256.0_0.56_adam_3.294660839632189e-05,34,2,9.578269958496094,0.42484068870544434,0.6517980098724365,0.4943121075630188,238.86669921875
167,MLP_CE_34_3_800_20.0_3.0_256.0_0.56_adam_3.294660839632189e-05,34,3,13.298010110855103,0.41942283511161804,0.6476286053657532,0.49011674523353577,234.09963989257812
168,MLP_CE_34_4_800_20.0_3.0_256.0_0.56_adam_3.294660839632189e-05,34,4,11.195202589035034,0.4143991470336914,0.6437383890151978,0.48616883158683777,236.05117797851562
169,MLP_CE_34_5_800_20.0_3.0_256.0_0.56_adam_3.294660839632189e-05,34,5,14.089510440826416,0.3901216983795166,0.6245971918106079,0.46933722496032715,200.86721801757812
170,MLP_CE_35_1_800_50.0_3.0_160.0_0.66_adam_2.838754260162226e-05,35,1,16.076799631118774,0.45565399527549744,0.6750214695930481,0.522874653339386,213.43508911132812
171,MLP_CE_35_2_800_50.0_3.0_160.0_0.66_adam_2.838754260162226e-05,35,2,18.736919403076172,0.436128169298172,0.6604000329971313,0.5101705193519592,205.7619171142578
172,MLP_CE_35_3_800_50.0_3.0_160.0_0.66_adam_2.838754260162226e-05,35,3,10.125922918319702,0.41703924536705017,0.6457857489585876,0.4944087564945221,169.42665100097656
173,MLP_CE_35_4_800_50.0_3.0_160.0_0.66_adam_2.838754260162226e-05,35,4,14.230748176574707,0.4167851507663727,0.6455889940261841,0.4884779453277588,218.310546875
174,MLP_CE_35_5_800_50.0_3.0_160.0_0.66_adam_2.838754260162226e-05,35,5,11.127755165100098,0.3953014612197876,0.6287299990653992,0.47541874647140503,167.77073669433594
175,MLP_CE_36_1_800_30.0_3.0_64.0_0.58_adam_2.638765311620003e-05,36,1,17.347065210342407,0.5287362933158875,0.7271425724029541,0.5872349739074707,244.88690185546875
176,MLP_CE_36_2_800_30.0_3.0_64.0_0.58_adam_2.638765311620003e-05,36,2,26.605119943618774,0.4836180508136749,0.6954265236854553,0.5411398410797119,192.72361755371094
177,MLP_CE_36_3_800_30.0_3.0_64.0_0.58_adam_2.638765311620003e-05,36,3,24.6336350440979,0.46499231457710266,0.6819034218788147,0.5247777104377747,171.34706115722656
178,MLP_CE_36_4_800_30.0_3.0_64.0_0.58_adam_2.638765311620003e-05,36,4,17.21571183204651,0.41452109813690186,0.6438331007957458,0.4865788519382477,177.29562377929688
179,MLP_CE_36_5_800_30.0_3.0_64.0_0.58_adam_2.638765311620003e-05,36,5,18.41049838066101,0.4310929477214813,0.6565766930580139,0.5075931549072266,203.8982391357422
180,MLP_CE_37_1_800_10.0_3.0_128.0_0.65_adam_1.570807310644974e-05,37,1,28.28101682662964,0.4450705051422119,0.6671360731124878,0.5111716985702515,174.22666931152344
181,MLP_CE_37_2_800_10.0_3.0_128.0_0.65_adam_1.570807310644974e-05,37,2,24.59564518928528,0.4643658995628357,0.681443989276886,0.5271615386009216,243.36997985839844
182,MLP_CE_37_3_800_10.0_3.0_128.0_0.65_adam_1.570807310644974e-05,37,3,25.11048722267151,0.4272056818008423,0.6536097526550293,0.4980250298976898,210.6719970703125
183,MLP_CE_37_4_800_10.0_3.0_128.0_0.65_adam_1.570807310644974e-05,37,4,26.627339601516724,0.40162545442581177,0.6337392926216125,0.47720348834991455,191.21067810058594
184,MLP_CE_37_5_800_10.0_3.0_128.0_0.65_adam_1.570807310644974e-05,37,5,22.942458868026733,0.4339894652366638,0.6587787866592407,0.506202220916748,194.47503662109375
185,MLP_CE_38_1_800_60.0_3.0_576.0_0.68_adam_3.001033328599359e-05,38,1,5.861768484115601,0.44063037633895874,0.6637999415397644,0.5107220411300659,259.4083251953125
186,MLP_CE_38_2_800_60.0_3.0_576.0_0.68_adam_3.001033328599359e-05,38,2,7.169572114944458,0.41690805554389954,0.6456841826438904,0.48859286308288574,231.93470764160156
187,MLP_CE_38_3_800_60.0_3.0_576.0_0.68_adam_3.001033328599359e-05,38,3,7.361761569976807,0.41545310616493225,0.6445565223693848,0.4875428378582001,255.59271240234375
188,MLP_CE_38_4_800_60.0_3.0_576.0_0.68_adam_3.001033328599359e-05,38,4,6.247985601425171,0.3949536383152008,0.6284533739089966,0.47292768955230713,226.1977081298828
189,MLP_CE_38_5_800_60.0_3.0_576.0_0.68_adam_3.001033328599359e-05,38,5,6.464980125427246,0.39663177728652954,0.6297870874404907,0.4769490957260132,225.50938415527344
190,MLP_CE_39_1_800_30.0_3.0_160.0_0.62_adam_2.0933845913743628e-05,39,1,14.00919222831726,0.4698698818683624,0.6854705214500427,0.5285450220108032,258.9754333496094
191,MLP_CE_39_2_800_30.0_3.0_160.0_0.62_adam_2.0933845913743628e-05,39,2,16.78997826576233,0.4489097595214844,0.6700072884559631,0.5135382413864136,244.6504669189453
