index,nameModel,trial_optimizacion_bayesiana,Step_validacion,time,MSE,RMSE,MAE,MAPE
0,LSTM_Wallmart_1_1_800_100.0_3.0_480.0_0.52_adam_1.833181248478759e-05,1,1,75.76613450050354,0.5997512340545654,0.7744360566139221,0.5446074604988098,188.92349243164062
1,LSTM_Wallmart_1_2_800_100.0_3.0_480.0_0.52_adam_1.833181248478759e-05,1,2,10.319527626037598,1.1067333221435547,1.0520139932632446,0.7648162841796875,106.04496002197266
2,LSTM_Wallmart_1_3_800_100.0_3.0_480.0_0.52_adam_1.833181248478759e-05,1,3,10.761990785598755,1.02464759349823,1.0122487545013428,0.6667165756225586,100.65095520019531
3,LSTM_Wallmart_1_4_800_100.0_3.0_480.0_0.52_adam_1.833181248478759e-05,1,4,12.319257020950317,1.1302365064620972,1.0631258487701416,0.7342070937156677,116.88198852539062
4,LSTM_Wallmart_1_5_800_100.0_3.0_480.0_0.52_adam_1.833181248478759e-05,1,5,158.67634630203247,0.6751247048377991,0.8216597437858582,0.5384200811386108,499.20416259765625
5,LSTM_Wallmart_2_1_800_60.0_1.0_224.0_0.63_adam_1.2212760822028216e-05,2,1,70.7726628780365,0.8553137183189392,0.9248316884040833,0.6923769116401672,133.45883178710938
6,LSTM_Wallmart_2_2_800_60.0_1.0_224.0_0.63_adam_1.2212760822028216e-05,2,2,88.15802645683289,0.922034740447998,0.9602264165878296,0.7062716484069824,271.24090576171875
7,LSTM_Wallmart_2_3_800_60.0_1.0_224.0_0.63_adam_1.2212760822028216e-05,2,3,107.06172919273376,0.6212818622589111,0.7882143259048462,0.5168157815933228,197.57635498046875
8,LSTM_Wallmart_2_4_800_60.0_1.0_224.0_0.63_adam_1.2212760822028216e-05,2,4,115.32928919792175,0.8481229543685913,0.9209359288215637,0.6073815822601318,254.11033630371094
9,LSTM_Wallmart_2_5_800_60.0_1.0_224.0_0.63_adam_1.2212760822028216e-05,2,5,146.5569190979004,0.6918105483055115,0.8317514657974243,0.5296790599822998,412.13818359375
10,LSTM_Wallmart_3_1_800_100.0_2.0_128.0_0.43_adam_2.9164049127076553e-05,3,1,65.8777506351471,0.6619805693626404,0.8136218786239624,0.5826061964035034,171.1513214111328
11,LSTM_Wallmart_3_2_800_100.0_2.0_128.0_0.43_adam_2.9164049127076553e-05,3,2,7.569659233093262,1.0813556909561157,1.0398825407028198,0.7728372812271118,192.44174194335938
12,LSTM_Wallmart_3_3_800_100.0_2.0_128.0_0.43_adam_2.9164049127076553e-05,3,3,98.93035578727722,0.5683773159980774,0.7539080381393433,0.5030914545059204,203.38575744628906
13,LSTM_Wallmart_3_4_800_100.0_2.0_128.0_0.43_adam_2.9164049127076553e-05,3,4,45.77785515785217,0.8552504181861877,0.9247974753379822,0.6156924366950989,482.76641845703125
14,LSTM_Wallmart_3_5_800_100.0_2.0_128.0_0.43_adam_2.9164049127076553e-05,3,5,112.37801671028137,0.6701367497444153,0.8186187744140625,0.531327486038208,462.9306335449219
